time,temperature,humidity,vibration,spoilage,remaining_hours
8551,9.92,73.13,2.58,1,2.4
8552,10.18,73.83,2.61,1,2.4
8553,10.16,74.41,2.47,1,2.4
8554,10.22,73.78,2.55,1,2.4
8555,10.25,73.75,2.51,1,2.4
8556,10.45,72.85,2.7,1,2.4
8557,10.41,72.2,2.44,1,2.4
8558,10.36,72.32,2.47,1,2.4
8559,9.92,71.7,2.6,1,2.4
8560,9.45,71.76,2.56,1,2.4
8561,9.29,71.62,2.51,1,2.4
8562,9.12,72.12,2.47,1,2.4
8563,8.76,72.08,2.36,1,2.4
8564,8.43,72.81,2.35,1,7.2
8565,8.05,72.4,2.17,0,7.2
8566,7.81,72.34,2.22,0,7.2
8567,8.33,73.41,2.24,1,7.2
8568,8.4,74.17,2.23,0,7.2
8569,8.87,73.85,2.08,1,2.4
8570,8.87,73.48,2.1,1,2.4
8571,9.09,74.33,2.09,1,2.4
8572,8.75,74.06,2.05,1,2.4
8573,9.44,74.01,2.1,1,2.4
8574,9.77,74.7,2.12,1,2.4
8575,9.66,74.45,1.99,1,2.4
8576,9.93,75.82,2.13,1,2.4
8577,9.94,75.18,2.07,1,2.4
8578,10.06,75.01,2.06,1,2.4
8579,10.17,75.11,2.29,1,2.4
8580,10.85,74.96,2.4,1,2.4
8581,10.44,75.43,2.44,1,2.4
8582,10.17,76.01,2.34,1,2.4
8583,10.13,76.08,2.17,1,2.4
8584,10.17,75.63,2.13,1,2.4
8585,10.15,74.78,2.08,1,2.4
8586,10.09,74.6,1.99,1,2.4
8587,9.69,74.09,1.79,1,2.4
8588,9.43,74.7,1.64,1,2.4
8589,9.71,74.03,1.69,1,2.4
8590,10.49,74.33,1.67,1,2.4
8591,10.45,74.77,1.71,1,2.4
8592,10.53,74.53,1.74,1,2.4
8593,9.99,74.24,1.92,1,2.4
8594,10.25,74.17,1.81,1,2.4
8595,10.85,73.86,1.72,1,2.4
8596,10.91,73.59,1.51,1,2.4
8597,10.47,73.49,1.4,1,2.4
8598,10.01,72.76,1.38,1,2.4
8599,9.97,73.18,1.26,1,2.4
8600,8.28,64.88,4.27,0,7.2
8601,8.41,64.39,4.25,0,7.2
8602,8.13,64.47,4.19,0,7.2
8603,7.92,64.47,4.13,1,7.2
8604,7.94,64.35,4.08,0,7.2
8605,8.21,64.42,4.04,0,7.2
8606,8.39,64.17,3.95,1,7.2
8607,8.68,64.56,3.83,1,2.4
8608,8.78,64.21,3.87,1,2.4
8609,8.33,64.48,3.8,0,7.2
8610,8.21,64.27,3.81,1,7.2
8611,7.91,63.68,3.96,0,7.2
8612,7.79,63.18,4.05,0,7.2
8613,7.69,62.89,4.05,0,7.2
8614,8.31,64.1,3.97,1,7.2
8615,8.68,65.23,3.94,1,2.4
8616,8.67,65.5,4.03,1,2.4
8617,8.62,64.49,4.09,1,2.4
8618,8.35,64.88,4.17,1,7.2
8619,8.41,64.95,4.29,1,7.2
8620,8.35,65.52,4.23,0,7.2
8621,7.72,66.15,4.17,1,7.2
8622,7.99,66.3,4.14,0,7.2
8623,7.86,65.85,4.09,1,7.2
8624,8.01,65.81,3.98,0,7.2
8625,8.08,65.82,3.99,0,7.2
8626,8.13,66.8,3.87,1,7.2
8627,7.84,66.82,3.96,0,7.2
8628,7.26,66.93,3.96,1,7.2
8629,7.09,67.03,4.05,1,7.2
8630,7.07,65.89,4.14,0,7.2
8631,7.35,66.28,4.15,0,7.2
8632,7.71,66.59,4.15,1,7.2
8633,7.4,65.89,4.06,0,7.2
8634,7.49,65.15,4.09,0,7.2
8635,7.15,64.24,3.96,0,7.2
8636,7.14,63.19,4.04,1,7.2
8637,6.93,62.96,4.01,0,7.2
8638,6.53,63.18,4.01,1,7.2
8639,6.55,62.99,3.83,0,7.2
8640,6.27,63.55,3.84,0,7.2
8641,6.28,63.62,4.14,1,7.2
8642,6.05,63.35,4.09,1,7.2
8643,6.5,63.79,4.29,0,7.2
8644,6.77,64.35,4.16,1,7.2
8645,7.02,63.91,4.11,1,7.2
8646,6.86,64.68,4.14,0,7.2
8647,6.68,65.01,4.1,0,7.2
8648,6.9,65.05,4.07,0,7.2
8649,7.19,65.09,3.92,0,7.2
8650,8.75,64.73,3.8,1,2.4
8651,9.04,64.5,3.85,1,2.4
8652,9.48,64.02,3.93,1,2.4
8653,9.25,64.03,3.87,1,2.4
8654,9.07,63.85,3.81,1,2.4
8655,9.03,64.43,3.67,1,2.4
8656,9.16,63.89,3.57,1,2.4
8657,8.61,64.43,3.55,1,2.4
8658,8.34,64.5,3.51,0,7.2
8659,8.67,64.01,3.58,1,2.4
8660,8.19,63.58,3.42,0,7.2
8661,7.92,63.25,3.52,1,7.2
8662,8.35,63.42,3.47,0,7.2
8663,8.31,63.63,3.32,1,7.2
8664,7.68,63.54,3.34,0,7.2
8665,7.91,63.49,3.29,1,7.2
8666,7.69,63.91,3.37,1,7.2
8667,7.04,63.72,3.34,0,7.2
8668,7.16,64.19,3.4,0,7.2
8669,7.37,64.28,3.29,1,7.2
8670,6.91,64.73,3.14,1,7.2
8671,7.01,64.93,3.1,0,7.2
8672,6.94,63.91,3.12,0,7.2
8673,7.04,64.19,3.18,1,7.2
8674,6.82,64.35,3.03,0,7.2
8675,6.99,64.95,3.05,0,7.2
8676,7.05,64.61,2.98,0,7.2
8677,7.35,64.51,2.91,0,7.2
8678,7.15,65.08,3.13,0,7.2
8679,6.92,64.05,3.15,0,7.2
8680,6.84,64.18,3.27,1,7.2
8681,6.48,64.5,3.39,0,7.2
8682,6.21,64.68,3.41,0,7.2
8683,6.32,65.35,3.52,0,7.2
8684,6.56,65.02,3.44,0,7.2
8685,6.71,65.1,3.39,0,7.2
8686,6.82,65.12,3.23,0,7.2
8687,6.57,65.15,3.11,1,7.2
8688,6.88,65.24,3.2,0,7.2
8689,6.38,64.88,3.04,0,7.2
8690,6.38,64.13,2.98,0,7.2
8691,5.81,63.97,2.96,0,7.2
8692,6.0,64.83,2.84,1,7.2
8693,5.75,65.15,2.89,0,7.2
8694,5.79,65.02,2.86,0,7.2
8695,5.4,65.78,2.92,0,12.0
8696,5.38,65.71,2.81,0,12.0
8697,5.86,66.21,2.89,0,7.2
8698,6.29,65.84,2.97,1,7.2
8699,6.18,64.93,3.03,0,7.2
8700,7.38,71.55,2.01,0,7.2
8701,7.96,71.36,1.89,1,7.2
8702,7.93,72.04,1.83,0,7.2
8703,7.69,71.33,1.71,0,7.2
8704,7.8,71.31,1.58,0,7.2
8705,8.21,71.68,1.62,0,7.2
8706,7.88,72.58,1.63,1,7.2
8707,8.19,72.34,1.64,0,7.2
8708,8.18,72.21,1.67,1,7.2
8709,8.1,72.0,1.95,0,7.2
8710,8.76,71.8,2.05,1,2.4
8711,9.02,71.09,2.08,1,2.4
8712,9.08,72.68,1.82,1,2.4
8713,8.6,72.56,1.78,1,2.4
8714,8.33,72.15,1.85,1,7.2
8715,8.08,71.55,1.74,1,7.2
8716,7.64,71.99,1.65,0,7.2
8717,8.03,71.89,1.7,0,7.2
8718,8.47,71.78,1.71,1,7.2
8719,8.3,71.3,1.71,0,7.2
8720,8.5,71.46,1.86,1,2.4
8721,7.9,71.23,1.72,0,7.2
8722,7.75,71.48,1.65,0,7.2
8723,7.79,71.23,1.55,0,7.2
8724,8.01,71.23,1.49,0,7.2
8725,7.65,71.53,1.48,0,7.2
8726,7.56,71.41,1.47,0,7.2
8727,7.7,70.93,1.5,0,7.2
8728,7.62,71.54,1.37,0,7.2
8729,7.64,71.59,1.14,1,7.2
8730,8.09,71.6,1.18,1,7.2
8731,7.92,72.01,1.23,1,7.2
8732,8.03,71.35,1.15,0,7.2
8733,8.29,70.82,1.07,1,7.2
8734,8.25,71.24,1.12,0,7.2
8735,8.05,71.04,1.0,0,7.2
8736,8.1,70.6,1.02,0,7.2
8737,8.21,71.03,0.94,1,7.2
8738,8.17,70.42,0.83,0,7.2
8739,7.76,70.74,0.83,0,7.2
8740,7.2,70.47,0.67,1,7.2
8741,7.08,70.99,0.54,0,7.2
8742,7.13,71.63,0.53,0,7.2
8743,7.23,72.27,0.45,0,7.2
8744,7.44,72.33,0.36,0,7.2
8745,7.78,72.49,0.36,1,7.2
8746,7.44,72.92,0.41,0,7.2
8747,7.33,72.79,0.56,0,7.2
8748,7.05,72.56,0.63,0,7.2
8749,7.35,73.02,0.66,0,7.2
8750,7.52,68.85,1.92,0,7.2
8751,7.34,68.9,2.03,0,7.2
8752,7.81,68.28,1.99,0,7.2
8753,7.79,68.16,1.98,0,7.2
8754,7.81,67.41,1.93,1,7.2
8755,7.47,67.68,1.99,0,7.2
8756,8.13,68.59,1.94,1,7.2
8757,8.77,68.68,2.25,1,2.4
8758,8.75,68.63,2.17,1,2.4
8759,8.78,68.6,2.21,1,2.4
8760,8.86,67.61,2.08,1,2.4
8761,8.81,67.4,1.97,1,2.4
8762,8.26,68.21,2.13,1,7.2
8763,8.49,68.99,2.06,0,7.2
8764,8.25,69.0,2.11,1,7.2
8765,7.8,68.99,2.11,1,7.2
8766,7.42,68.52,2.13,0,7.2
8767,7.26,68.72,2.03,0,7.2
8768,7.29,68.72,2.0,1,7.2
8769,7.63,69.12,2.03,0,7.2
8770,7.75,68.42,2.0,0,7.2
8771,7.67,68.48,2.06,1,7.2
8772,7.81,67.97,2.07,0,7.2
8773,7.75,68.35,2.06,1,7.2
8774,7.96,68.67,2.0,1,7.2
8775,7.79,69.21,2.11,0,7.2
8776,7.55,68.93,2.21,0,7.2
8777,7.85,68.43,2.16,1,7.2
8778,7.82,68.33,2.23,0,7.2
8779,8.25,68.84,2.34,0,7.2
8780,8.04,67.95,2.26,1,7.2
8781,8.02,68.02,2.36,0,7.2
8782,8.27,67.83,2.25,1,7.2
8783,8.54,67.74,2.2,1,2.4
8784,9.02,67.3,2.08,1,2.4
8785,9.29,67.54,2.28,1,2.4
8786,9.27,67.53,2.2,1,2.4
8787,9.3,66.66,2.01,1,2.4
8788,9.13,66.7,1.95,1,2.4
8789,8.96,65.94,2.02,1,2.4
8790,8.75,66.77,2.01,1,2.4
8791,8.43,65.62,1.89,0,7.2
8792,8.19,65.62,1.82,0,7.2
8793,7.93,65.25,1.77,0,7.2
8794,7.7,64.46,1.76,0,7.2
8795,7.95,64.76,1.81,0,7.2
8796,7.69,64.65,1.79,0,7.2
8797,7.76,64.84,1.75,0,7.2
8798,7.64,65.46,1.59,1,7.2
8799,7.81,65.11,1.71,0,7.2
8800,9.96,75.54,3.38,1,2.4
8801,10.04,75.92,3.15,1,2.4
8802,10.01,76.4,3.3,1,2.4
8803,9.92,76.58,3.36,1,2.4
8804,9.89,76.11,3.29,1,2.4
8805,9.58,75.36,3.28,1,2.4
8806,10.24,75.48,3.25,1,2.4
8807,10.36,75.07,3.08,1,2.4
8808,10.15,74.5,2.9,1,2.4
8809,9.98,74.75,2.94,1,2.4
8810,10.07,75.58,2.88,1,2.4
8811,10.2,75.39,3.02,1,2.4
8812,9.95,75.76,3.05,1,2.4
8813,10.32,75.76,3.02,1,2.4
8814,10.21,75.69,2.84,1,2.4
8815,10.06,75.4,2.72,1,2.4
8816,9.89,74.95,2.67,1,2.4
8817,10.07,75.26,2.83,1,2.4
8818,10.17,74.5,2.8,1,2.4
8819,9.98,74.01,2.9,1,2.4
8820,10.11,74.04,2.76,1,2.4
8821,10.09,75.21,2.67,1,2.4
8822,10.02,75.9,2.63,1,2.4
8823,9.88,75.79,2.66,1,2.4
8824,9.6,76.25,2.62,1,2.4
8825,9.67,76.04,2.49,1,2.4
8826,9.01,76.16,2.31,1,2.4
8827,9.24,76.22,2.51,1,2.4
8828,9.06,77.09,2.48,1,2.4
8829,9.34,77.36,2.3,1,2.4
8830,10.3,78.17,2.34,1,2.4
8831,10.7,78.31,2.43,1,2.4
8832,10.74,77.78,2.42,1,2.4
8833,10.59,78.1,2.31,1,2.4
8834,10.63,77.4,2.39,1,2.4
8835,10.26,77.7,2.4,1,2.4
8836,10.58,77.62,2.48,1,2.4
8837,10.62,77.84,2.3,1,2.4
8838,10.43,77.76,2.44,1,2.4
8839,10.53,76.9,2.48,1,2.4
8840,10.27,76.5,2.48,1,2.4
8841,10.35,76.11,2.3,1,2.4
8842,10.3,76.0,2.45,1,2.4
8843,10.31,76.59,2.66,1,2.4
8844,9.98,77.32,2.75,1,2.4
8845,9.31,77.23,2.82,1,2.4
8846,9.42,78.06,2.88,1,2.4
8847,8.99,78.46,2.77,1,2.4
8848,8.82,79.0,2.86,1,2.4
8849,8.83,78.64,2.84,1,2.4
8850,3.96,75.94,0.86,0,12.0
8851,3.8,76.39,0.76,0,12.0
8852,4.29,76.31,1.05,0,12.0
8853,4.08,76.44,1.01,0,12.0
8854,3.84,76.97,0.9,0,12.0
8855,3.64,77.26,0.98,0,12.0
8856,3.22,77.55,0.99,0,12.0
8857,2.95,77.16,0.79,0,12.0
8858,3.46,77.67,0.66,0,12.0
8859,3.7,77.38,0.75,0,12.0
8860,3.55,77.2,0.72,0,12.0
8861,3.36,77.9,0.81,0,12.0
8862,3.39,78.41,0.65,0,12.0
8863,3.02,78.65,0.72,0,12.0
8864,3.1,77.7,0.62,0,12.0
8865,3.23,78.92,0.74,0,12.0
8866,3.7,79.09,0.77,0,12.0
8867,3.39,79.56,0.76,0,12.0
8868,3.6,79.58,0.79,0,12.0
8869,3.57,79.69,0.89,0,12.0
8870,3.19,78.94,0.93,0,12.0
8871,3.63,79.79,0.81,0,12.0
8872,3.51,79.05,0.76,0,12.0
8873,3.84,79.04,0.72,0,12.0
8874,4.01,78.65,0.88,0,12.0
8875,4.01,78.45,0.94,0,12.0
8876,4.29,79.24,0.92,0,12.0
8877,4.62,79.3,0.85,0,12.0
8878,4.38,78.75,0.78,0,12.0
8879,4.72,79.1,0.66,0,12.0
8880,4.19,78.54,0.58,0,12.0
8881,4.1,79.13,0.52,0,12.0
8882,4.61,78.29,0.49,0,12.0
8883,4.84,78.71,0.46,0,12.0
8884,5.14,79.12,0.39,0,12.0
8885,5.24,79.47,0.33,0,12.0
8886,5.75,79.05,0.34,0,7.2
8887,5.37,78.25,0.36,0,12.0
8888,5.96,77.97,0.34,1,7.2
8889,6.22,78.54,0.34,0,7.2
8890,5.63,78.58,0.23,1,7.2
8891,5.51,77.93,0.13,0,7.2
8892,5.74,78.01,0.15,1,7.2
8893,6.21,78.56,0.18,1,7.2
8894,5.93,79.79,0.0,1,7.2
8895,5.71,79.59,0.0,0,7.2
8896,5.95,78.98,0.0,0,7.2
8897,5.9,78.33,0.0,1,7.2
8898,5.92,78.14,0.13,1,7.2
8899,6.05,77.71,0.0,0,7.2
8900,11.07,73.12,4.05,1,2.4
8901,11.06,72.44,4.25,1,2.4
8902,11.08,71.87,4.14,1,2.4
8903,11.11,72.17,4.23,1,2.4
8904,11.12,72.47,4.26,1,2.4
8905,11.09,72.3,4.27,1,2.4
8906,11.06,72.3,4.31,1,2.4
8907,11.54,71.8,4.32,1,2.4
8908,11.65,71.61,4.43,1,2.4
8909,11.5,71.95,4.56,1,2.4
8910,11.62,71.86,4.6,1,2.4
8911,11.5,71.51,4.64,1,2.4
8912,11.73,71.56,4.7,1,2.4
8913,12.42,72.17,4.64,1,2.4
8914,12.47,72.32,4.56,1,2.4
8915,12.66,71.94,4.62,1,2.4
8916,13.24,71.88,4.67,1,2.4
8917,13.33,71.41,4.59,1,2.4
8918,13.43,71.47,4.58,1,2.4
8919,13.71,71.71,4.8,1,2.4
8920,13.44,71.51,4.95,1,2.4
8921,13.94,71.08,4.91,1,2.4
8922,13.89,71.78,4.89,1,2.4
8923,13.84,71.65,4.9,1,2.4
8924,13.94,72.59,5.0,1,2.4
8925,13.62,72.49,5.0,1,2.4
8926,13.48,73.0,5.0,1,2.4
8927,13.34,73.0,5.0,1,2.4
8928,13.66,72.75,5.0,1,2.4
8929,13.45,73.28,4.93,1,2.4
8930,13.49,73.04,4.83,1,2.4
8931,13.31,72.87,4.95,1,2.4
8932,13.17,72.9,4.89,1,2.4
8933,13.45,73.43,4.96,1,2.4
8934,13.34,73.1,4.87,1,2.4
8935,13.57,72.87,4.96,1,2.4
8936,13.32,72.77,4.91,1,2.4
8937,13.1,71.89,4.78,1,2.4
8938,13.44,71.48,4.85,1,2.4
8939,13.45,71.3,4.8,1,2.4
8940,13.42,71.64,4.68,1,2.4
8941,13.4,71.83,4.76,1,2.4
8942,13.7,71.74,4.62,1,2.4
8943,13.83,71.68,4.74,1,2.4
8944,13.89,72.28,4.68,1,2.4
8945,14.25,72.36,4.73,1,2.4
8946,13.74,72.92,4.71,1,2.4
8947,13.88,72.75,4.82,1,2.4
8948,13.95,72.83,5.0,1,2.4
8949,13.2,72.62,4.98,1,2.4
8950,8.64,80.37,2.22,1,2.4
8951,9.02,81.23,2.08,1,2.4
8952,9.39,81.61,2.2,1,2.4
8953,9.63,81.5,2.4,1,2.4
8954,9.73,81.28,2.45,1,2.4
8955,10.03,81.33,2.49,1,2.4
8956,10.05,81.0,2.41,1,2.4
8957,9.63,81.76,2.39,1,2.4
8958,8.6,81.96,2.43,1,2.4
8959,8.04,81.54,2.34,1,7.2
8960,7.92,81.47,2.46,1,7.2
8961,7.5,80.6,2.4,0,7.2
8962,7.55,81.76,2.29,0,7.2
8963,7.78,82.22,2.22,0,7.2
8964,7.61,82.29,2.15,0,7.2
8965,7.64,82.13,2.07,0,7.2
8966,7.48,82.44,2.09,0,7.2
8967,7.25,82.83,1.94,1,7.2
8968,7.36,81.76,1.99,0,7.2
8969,7.83,82.26,2.07,0,7.2
8970,7.34,81.9,2.06,0,7.2
8971,7.12,81.63,1.97,0,7.2
8972,7.43,81.74,2.13,1,7.2
8973,7.67,81.99,2.21,0,7.2
8974,7.86,81.8,2.26,0,7.2
8975,8.0,81.44,2.09,1,7.2
8976,7.9,81.74,2.03,0,7.2
8977,7.97,82.53,2.03,1,7.2
8978,8.08,81.49,1.89,1,7.2
8979,8.42,81.3,1.96,0,7.2
8980,8.45,80.52,1.9,1,7.2
8981,8.53,80.57,1.91,1,2.4
8982,8.41,80.73,1.98,0,7.2
8983,8.31,81.14,1.96,0,7.2
8984,8.95,80.95,1.82,1,2.4
8985,9.15,81.83,1.87,1,2.4
8986,9.67,82.22,1.94,1,2.4
8987,9.51,82.36,1.94,1,2.4
8988,9.49,82.24,1.96,1,2.4
8989,9.11,82.64,1.87,1,2.4
8990,9.03,82.81,1.78,1,2.4
8991,8.44,82.62,1.64,0,7.2
8992,8.44,83.67,1.57,0,7.2
8993,8.74,83.74,1.56,1,2.4
8994,8.35,83.78,1.52,0,7.2
8995,8.29,82.74,1.55,1,7.2
8996,8.43,82.48,1.45,1,7.2
8997,8.22,82.74,1.57,0,7.2
8998,8.58,83.38,1.52,1,2.4
8999,8.67,83.41,1.59,1,2.4
9000,5.78,73.49,2.45,0,7.2
9001,5.85,73.24,2.31,0,7.2
9002,5.56,73.58,2.33,0,7.2
9003,5.64,73.91,2.27,1,7.2
9004,5.65,73.68,2.34,1,7.2
9005,5.84,74.75,2.38,0,7.2
9006,6.61,74.67,2.34,0,7.2
9007,6.87,74.63,2.2,0,7.2
9008,6.86,74.41,2.02,0,7.2
9009,6.34,74.57,2.07,0,7.2
9010,6.42,74.56,1.98,0,7.2
9011,6.52,75.26,1.97,1,7.2
9012,6.45,74.99,2.07,0,7.2
9013,6.5,74.51,2.17,1,7.2
9014,6.91,74.4,2.26,0,7.2
9015,6.59,74.36,2.21,0,7.2
9016,6.49,74.18,2.0,0,7.2
9017,6.35,73.62,1.99,0,7.2
9018,6.28,73.74,1.9,1,7.2
9019,6.81,73.64,1.9,0,7.2
9020,6.31,73.22,1.97,0,7.2
9021,6.24,73.96,1.93,1,7.2
9022,6.32,73.72,1.82,0,7.2
9023,6.3,73.65,1.77,0,7.2
9024,6.68,72.73,1.84,0,7.2
9025,7.13,72.73,1.67,0,7.2
9026,7.01,72.38,1.67,0,7.2
9027,7.02,71.94,1.65,1,7.2
9028,7.24,72.39,1.64,1,7.2
9029,7.4,72.72,1.54,0,7.2
9030,7.34,72.2,1.54,0,7.2
9031,7.25,71.8,1.57,0,7.2
9032,7.72,72.36,1.57,1,7.2
9033,7.59,72.29,1.5,0,7.2
9034,7.79,72.14,1.54,0,7.2
9035,7.18,71.86,1.55,0,7.2
9036,6.65,72.05,1.69,1,7.2
9037,7.15,72.34,1.52,1,7.2
9038,7.54,72.33,1.56,1,7.2
9039,7.35,71.75,1.42,0,7.2
9040,7.58,72.78,1.21,1,7.2
9041,8.17,73.61,1.11,0,7.2
9042,7.95,73.5,1.1,0,7.2
9043,7.84,73.34,1.22,0,7.2
9044,7.37,73.22,1.29,0,7.2
9045,7.17,72.93,1.31,0,7.2
9046,7.42,74.06,1.32,0,7.2
9047,7.64,73.78,1.28,0,7.2
9048,7.48,73.72,1.23,0,7.2
9049,8.26,72.59,1.32,1,7.2
9050,13.66,70.81,4.49,1,2.4
9051,13.8,69.81,4.55,1,2.4
9052,14.16,69.42,4.67,1,2.4
9053,14.43,69.07,4.61,1,2.4
9054,14.14,69.6,4.54,1,2.4
9055,13.94,69.48,4.43,1,2.4
9056,14.09,69.33,4.54,1,2.4
9057,14.35,70.15,4.39,1,2.4
9058,13.96,70.15,4.4,1,2.4
9059,13.88,70.97,4.36,1,2.4
9060,14.02,71.14,4.3,1,2.4
9061,14.16,71.14,4.42,1,2.4
9062,14.51,69.88,4.27,1,2.4
9063,14.46,70.31,4.28,1,2.4
9064,14.59,71.7,4.22,1,2.4
9065,14.72,71.78,4.3,1,2.4
9066,15.0,72.06,4.44,1,2.4
9067,15.0,72.27,4.43,1,2.4
9068,15.0,71.44,4.38,1,2.4
9069,14.71,71.88,4.51,1,2.4
9070,14.91,71.82,4.44,1,2.4
9071,15.0,72.34,4.43,1,2.4
9072,15.0,72.17,4.47,1,2.4
9073,14.88,72.13,4.36,1,2.4
9074,14.96,73.0,4.39,1,2.4
9075,15.0,73.38,4.38,1,2.4
9076,15.0,73.11,4.48,1,2.4
9077,15.0,73.61,4.49,1,2.4
9078,14.46,73.25,4.59,1,2.4
9079,14.4,73.78,4.73,1,2.4
9080,14.68,74.23,4.46,1,2.4
9081,14.61,74.23,4.55,1,2.4
9082,14.65,73.48,4.4,1,2.4
9083,14.5,74.82,4.43,1,2.4
9084,14.66,74.09,4.54,1,2.4
9085,14.56,74.84,4.42,1,2.4
9086,14.53,74.58,4.48,1,2.4
9087,14.83,74.27,4.56,1,2.4
9088,15.0,74.76,4.5,1,2.4
9089,14.87,74.65,4.6,1,2.4
9090,15.0,74.02,4.59,1,2.4
9091,15.0,74.51,4.53,1,2.4
9092,14.54,74.27,4.53,1,2.4
9093,14.42,73.77,4.59,1,2.4
9094,13.7,74.34,4.67,1,2.4
9095,13.83,74.63,4.64,1,2.4
9096,13.82,75.37,4.62,1,2.4
9097,13.93,75.63,4.64,1,2.4
9098,13.87,74.76,4.72,1,2.4
9099,14.19,74.79,4.84,1,2.4
9100,4.47,70.68,0.9,0,12.0
9101,4.94,70.14,0.88,0,12.0
9102,5.07,69.9,0.9,0,12.0
9103,5.44,70.09,0.88,0,12.0
9104,5.81,70.35,0.88,1,7.2
9105,5.78,70.97,0.79,0,7.2
9106,5.91,70.7,0.82,1,7.2
9107,5.74,71.7,0.86,1,7.2
9108,5.74,72.14,0.8,1,7.2
9109,5.3,72.34,0.94,0,12.0
9110,5.72,72.56,0.96,0,7.2
9111,5.26,72.72,0.86,0,12.0
9112,5.31,72.25,0.94,0,12.0
9113,5.37,73.0,0.79,0,12.0
9114,5.11,72.76,0.84,0,12.0
9115,5.19,72.97,0.78,0,12.0
9116,4.62,72.59,0.92,0,12.0
9117,4.43,72.68,0.92,0,12.0
9118,4.49,72.01,1.0,0,12.0
9119,4.46,73.16,0.97,0,12.0
9120,4.75,72.97,1.16,0,12.0
9121,4.97,72.33,1.3,0,12.0
9122,5.2,72.09,1.14,0,12.0
9123,5.56,72.96,1.25,1,7.2
9124,5.45,73.13,1.24,0,12.0
9125,5.64,72.95,1.29,0,7.2
9126,5.09,73.33,1.33,0,12.0
9127,4.67,72.23,1.33,0,12.0
9128,4.63,72.11,1.39,0,12.0
9129,4.4,72.45,1.46,0,12.0
9130,3.6,72.42,1.48,0,12.0
9131,3.83,72.69,1.31,0,12.0
9132,3.86,72.56,1.41,0,12.0
9133,3.5,72.56,1.5,0,12.0
9134,3.73,72.49,1.62,0,12.0
9135,3.51,72.85,1.71,0,12.0
9136,3.1,73.5,1.54,0,12.0
9137,3.21,73.27,1.64,0,12.0
9138,3.31,74.16,1.76,0,12.0
9139,3.35,74.77,1.75,0,12.0
9140,3.02,74.54,1.74,0,12.0
9141,2.09,75.23,1.73,0,12.0
9142,2.38,75.31,1.57,0,12.0
9143,2.4,75.25,1.5,0,12.0
9144,2.28,75.26,1.26,0,12.0
9145,2.39,75.57,1.31,0,12.0
9146,2.31,76.55,1.36,0,12.0
9147,2.18,75.93,1.22,0,12.0
9148,2.3,76.29,1.24,0,12.0
9149,2.28,76.12,1.28,0,12.0
9150,12.45,75.86,3.33,1,2.4
9151,12.56,75.35,3.35,1,2.4
9152,12.76,75.05,3.52,1,2.4
9153,12.48,73.99,3.52,1,2.4
9154,12.89,73.97,3.46,1,2.4
9155,12.4,73.69,3.34,1,2.4
9156,12.47,73.85,3.25,1,2.4
9157,12.37,74.58,3.2,1,2.4
9158,12.24,74.67,3.06,1,2.4
9159,12.52,74.46,2.95,1,2.4
9160,12.68,74.22,2.86,1,2.4
9161,12.71,74.75,2.82,1,2.4
9162,12.42,73.62,2.67,1,2.4
9163,12.27,72.97,2.6,1,2.4
9164,12.85,73.58,2.52,1,2.4
9165,12.89,73.04,2.68,1,2.4
9166,12.91,73.57,2.6,1,2.4
9167,13.39,73.35,2.42,1,2.4
9168,13.34,73.01,2.52,1,2.4
9169,13.15,73.27,2.46,1,2.4
9170,12.9,73.27,2.51,1,2.4
9171,12.43,73.74,2.6,1,2.4
9172,12.34,73.64,2.34,1,2.4
9173,12.88,73.48,2.45,1,2.4
9174,12.7,73.48,2.5,1,2.4
9175,12.56,72.7,2.49,1,2.4
9176,12.14,72.27,2.42,1,2.4
9177,12.16,71.95,2.3,1,2.4
9178,12.22,72.27,2.16,1,2.4
9179,12.22,72.65,2.17,1,2.4
9180,11.86,72.77,2.17,1,2.4
9181,11.91,72.79,1.97,1,2.4
9182,11.86,73.26,2.11,1,2.4
9183,12.15,73.28,2.18,1,2.4
9184,12.32,73.16,2.3,1,2.4
9185,12.12,73.11,2.39,1,2.4
9186,11.85,72.44,2.29,1,2.4
9187,11.98,73.55,2.41,1,2.4
9188,12.22,74.34,2.44,1,2.4
9189,12.03,74.31,2.41,1,2.4
9190,11.74,74.2,2.26,1,2.4
9191,11.64,74.15,2.24,1,2.4
9192,12.15,74.25,2.42,1,2.4
9193,11.74,74.69,2.44,1,2.4
9194,11.71,74.03,2.47,1,2.4
9195,12.39,74.25,2.47,1,2.4
9196,12.44,74.54,2.62,1,2.4
9197,12.32,74.64,2.62,1,2.4
9198,12.19,74.73,2.78,1,2.4
9199,11.99,74.92,2.82,1,2.4
9200,11.36,77.91,2.52,1,2.4
9201,10.91,78.0,2.31,1,2.4
9202,10.83,78.35,2.41,1,2.4
9203,10.67,78.08,2.39,1,2.4
9204,10.34,78.16,2.29,1,2.4
9205,10.51,77.8,2.26,1,2.4
9206,10.66,78.12,2.32,1,2.4
9207,10.74,77.58,2.31,1,2.4
9208,10.68,77.37,2.32,1,2.4
9209,10.43,77.35,2.29,1,2.4
9210,10.29,76.79,2.18,1,2.4
9211,10.69,76.85,2.36,1,2.4
9212,11.25,77.46,2.23,1,2.4
9213,11.67,77.4,2.2,1,2.4
9214,11.55,77.22,2.24,1,2.4
9215,12.24,76.4,2.44,1,2.4
